Epoch,Discriminator_Loss,Generator_Loss,Generator_MSE
697,0.573631808,2.814488888,0.141101316
698,0.570528775,2.972408056,0.163250672
699,0.610858679,2.908591032,0.188525335
700,0.611963689,2.801397562,0.246981441
701,0.634516805,2.398993969,0.175727073
702,0.650393248,2.809040546,0.222842409
703,0.650231361,2.419047356,0.239030264
704,0.648558646,2.747169971,0.185193999
705,0.668843299,2.723833561,0.214609198
706,0.578113884,2.478701115,0.190988427
707,0.646974087,2.503761053,0.212025648
708,0.614160925,2.539298058,0.218282679
709,0.585087121,2.548125982,0.197570986
710,0.535789102,2.411415577,0.250070679
711,0.50705561,2.471540451,0.294069429
712,0.631405085,2.22695303,0.200723058
713,0.629697949,2.436528444,0.125416715
714,0.652080953,2.374723434,0.17699891
715,0.601606905,3.015944242,0.104030148
716,0.622401744,2.15605545,0.096319706
717,0.58944571,2.524931431,0.133974083
718,0.497440964,2.073566914,0.104986251
719,0.568333119,2.386014938,0.122873253
720,0.614893764,2.561548471,0.096247564
721,0.55877167,2.552196026,0.109311545
722,0.55855912,2.81733036,0.080274408
723,0.579767466,2.356725693,0.087238037
724,0.546405196,2.284801483,0.093852036
725,0.577766821,2.422539234,0.104804639
726,0.559275255,2.103629112,0.134502737
727,0.606461942,2.027786732,0.204202043
728,0.597661197,2.685735941,0.209475918
729,0.649391115,2.598152637,0.204884686
730,0.64654851,2.484850883,0.251628298
731,0.665137202,2.275224447,0.171601522
732,0.660035282,2.715981483,0.240455099
733,0.627382189,2.429803848,0.145441877
734,0.632200181,2.710106373,0.176509174
735,0.654856324,2.706639528,0.239098251
736,0.611043453,2.503433228,0.11692596
737,0.592587233,2.673482656,0.172219597
738,0.644356251,2.378628731,0.133022834
739,0.656766564,2.260091305,0.149874497
740,0.642323822,2.136505365,0.125332039
741,0.613537043,2.439851999,0.11854744
742,0.576135874,2.577917099,0.112994474
743,0.637670457,2.85724926,0.100524395
744,0.606818438,2.145927906,0.126355639
745,0.621333838,2.152619839,0.109251153
746,0.58515884,2.133323193,0.113976883
747,0.585573941,2.30461359,0.118983205
748,0.595944524,2.108799458,0.132350002
749,0.605779588,2.348962784,0.104734494
750,0.565635532,2.604204178,0.118198437
751,0.526774734,2.42662096,0.10250309
752,0.522031739,2.454137564,0.154628098
753,0.567604199,2.477304935,0.133576099
754,0.666019022,2.204201937,0.16139118
755,0.627693892,2.732090235,0.24888474
756,0.66102767,2.472420454,0.233398631
757,0.624503553,2.618046761,0.254123569
758,0.668376386,2.329382896,0.232245448
759,0.597503453,2.855354309,0.294312571
760,0.582104295,2.214070797,0.329598493
761,0.600554526,2.76577425,0.265439119
762,0.630728126,2.274829865,0.267825571
763,0.64185369,2.535073042,0.256004672
764,0.653025866,2.233518124,0.181441494
765,0.60854587,2.449823618,0.184089428
766,0.616189688,2.390721798,0.156641248
767,0.578492284,2.126620531,0.165892745
768,0.600325346,2.501585245,0.180942379
769,0.584672928,2.22456646,0.154665608
770,0.618491113,2.677565813,0.128506715
771,0.559818178,2.563689947,0.170958946
772,0.554999322,2.628221512,0.15808922
773,0.623518288,2.375991106,0.102004676
774,0.636853844,2.252112389,0.184072687
775,0.617890507,2.167189837,0.142915389
776,0.660926282,2.23864913,0.213082184
777,0.52376847,2.33226037,0.209595837
778,0.561420172,2.256934166,0.171858599
779,0.624277115,2.298376083,0.212660931
780,0.625060976,2.589176178,0.134439259
781,0.545381933,2.432667732,0.137211367
782,0.580599084,2.712170839,0.088912363
783,0.658351809,2.38010025,0.110020849
784,0.554631755,2.222957134,0.119938883
785,0.594771087,2.781158686,0.130028797
786,0.597917408,1.800595522,0.137851987
787,0.567758545,2.191633463,0.173769109
788,0.548015326,2.194178581,0.174383938
789,0.591484427,2.283563137,0.156917415
790,0.56862931,2.399225473,0.107512882
791,0.51163134,2.474200726,0.121160315
792,0.578570753,2.535320282,0.125293813
793,0.580918252,2.003783226,0.142734436
794,0.51614359,2.581269264,0.165971993
795,0.592241049,1.987218738,0.125577182
796,0.613391191,2.064248085,0.191573955
797,0.626941502,2.069738865,0.178465778
798,0.583582431,2.348062277,0.149239503
799,0.5939942,2.646761417,0.175472137
800,0.6195575,2.046510696,0.163221323
801,0.618951648,1.936211586,0.179524333
802,0.621350944,2.414534092,0.141266175
803,0.591646254,2.36845994,0.152751887
804,0.567710519,2.08816123,0.178197059
805,0.620737791,2.367300034,0.204142843
806,0.631130874,1.759226322,0.200632865
807,0.64505583,2.130304813,0.251930649
808,0.639220685,2.168609381,0.250688857
809,0.57814911,1.877932549,0.224615043
810,0.562693059,2.388319254,0.291034619
811,0.578697056,2.242333889,0.260455345
812,0.633676201,1.906393051,0.238818599
813,0.635624409,1.789974093,0.268617896
814,0.651379526,2.184504509,0.196102625
815,0.633633792,1.916054487,0.190995256
816,0.624193311,2.267010212,0.183267565
817,0.594773233,1.967358828,0.273932648
818,0.537477002,2.610730648,0.260163195
819,0.540800661,2.0855937,0.327482513
820,0.579665244,1.95098269,0.242926203
821,0.611697674,2.418864727,0.173711634
822,0.544121921,2.476742744,0.205517007
823,0.59274514,1.811470151,0.230013383
824,0.638599038,2.12191391,0.280393859
825,0.614964455,2.338596106,0.235542304
826,0.59118408,1.835871935,0.219845945
827,0.666749269,2.396173477,0.207259367
828,0.662857562,2.025409937,0.226585663
829,0.613912195,2.223090649,0.286342187
830,0.638739109,1.824678898,0.203821573
831,0.590185776,1.674283981,0.186564993
832,0.588648438,2.183448553,0.146549846
833,0.590453684,2.269536018,0.183595433
834,0.622381866,2.175537348,0.169718101
835,0.600759655,2.207182884,0.12905392
836,0.554300144,2.194558382,0.147712724
837,0.496002048,2.166415215,0.136889285
838,0.531970978,2.352367878,0.165969141
839,0.657943219,2.0036273,0.190344163
840,0.648352534,1.852913141,0.161842854
841,0.575007632,2.10072279,0.137071641
842,0.579713151,2.190354109,0.111089018
843,0.637796462,2.013608932,0.107900779
844,0.598287791,2.119590759,0.093224836
845,0.563164681,1.944853306,0.11169324
846,0.549334556,2.167069435,0.102326414
847,0.513864011,1.838930607,0.152657819
848,0.516162634,1.962871432,0.131447503
849,0.4858284,1.854285717,0.116571814
850,0.532853037,2.377420425,0.11097987
851,0.615037024,1.740242839,0.11756987
852,0.635810375,1.956533194,0.141013698
853,0.647178948,2.397221088,0.157468353
854,0.562765568,2.00720644,0.159137809
855,0.652048916,2.130651951,0.124659631
856,0.674498051,1.661427259,0.162790581
857,0.630247235,1.870470643,0.115045815
858,0.604384214,2.144857407,0.147351912
859,0.627239048,2.210243702,0.123252647
860,0.585971519,1.846150517,0.153161684
861,0.609478354,2.293213367,0.158355587
862,0.635417342,2.172785282,0.179144479
863,0.639092982,1.904706359,0.146411319
864,0.670549303,1.932947636,0.156105748
865,0.668942809,2.04501152,0.200562542
866,0.659118026,1.831702471,0.182956393
867,0.587948591,1.956451893,0.20033951
868,0.572127089,2.460448503,0.19922588
869,0.671305597,1.870769739,0.13076355
870,0.658481419,2.205965757,0.135165213
871,0.671554834,1.955986023,0.159505478
872,0.637712061,1.69925046,0.118373996
873,0.64984715,2.250080585,0.124337524
874,0.611521557,2.289601803,0.104078793
875,0.614782497,2.201653242,0.173572749
876,0.662123382,1.997405529,0.151851432
877,0.68005535,2.036778688,0.132312902
878,0.658069104,2.157602549,0.125590962
879,0.625356406,2.328605175,0.176654501
880,0.611604005,2.310179949,0.169945321
881,0.651283622,1.870172501,0.12937742
882,0.557982028,1.88135314,0.131110932
883,0.677989334,2.000620604,0.137229418
884,0.645310611,2.287475109,0.136787928
885,0.613123685,1.73568511,0.18426121
886,0.576907292,2.173392773,0.149393843
887,0.585484922,2.240448475,0.155059309
888,0.616595417,1.992837787,0.166404985
889,0.637239903,1.624571919,0.125069723
890,0.59769392,1.99798584,0.147195845
891,0.58406049,2.172962427,0.191275919
892,0.668586642,1.832152367,0.162621848
893,0.626241624,1.954410553,0.17096028
894,0.566788882,1.939509869,0.191059448
895,0.569604903,1.834192038,0.217906786
896,0.591632739,2.180472851,0.164953187
897,0.623979211,1.961210012,0.139284623
898,0.667990565,1.937230349,0.15624796
899,0.607950777,2.098075867,0.172733875
900,0.582857177,1.908671737,0.19593736
901,0.634983718,2.254823685,0.157421655
902,0.559116066,2.183013916,0.212534391
903,0.609284818,2.132300854,0.242691538
904,0.664847493,1.795606136,0.239253534
905,0.646855265,1.913961053,0.203120079
906,0.684844792,1.675403595,0.167045608
907,0.6739057,1.969442368,0.245108035
908,0.684387356,2.178874254,0.218907947
909,0.609346569,2.142481327,0.18188526
910,0.684058905,1.811817288,0.20243929
911,0.640768707,1.682492733,0.181932929
912,0.671195447,2.05051136,0.215277984
913,0.642220974,1.954602718,0.217278216
914,0.626519322,1.769019842,0.1447142
915,0.620068759,1.823759556,0.193117878
916,0.583654255,1.748616338,0.155565916
917,0.616175652,1.985483885,0.161802011
918,0.607025504,2.052793503,0.192131047
919,0.614405334,1.940883756,0.145595211
920,0.626455903,1.938956499,0.14008763
921,0.583270669,2.369367361,0.127466036
922,0.647432506,1.980505824,0.148151486
923,0.618754983,1.558867335,0.124235224
924,0.530390188,2.233916283,0.190405616
925,0.604128152,1.565854073,0.135795455
926,0.665382415,2.001125336,0.16420853
927,0.64939028,1.859627485,0.139300201
928,0.610479593,1.879724026,0.192971764
929,0.593658239,2.034421444,0.206663234
930,0.5811207,1.715318203,0.179470263
931,0.644515663,1.741662502,0.176135521
932,0.603515476,1.872816205,0.175241231
933,0.609452546,1.929135323,0.164457198
934,0.680498898,1.83163476,0.199378284
935,0.600185782,1.699458957,0.242310431
936,0.635407686,1.972986579,0.168172932
937,0.594636127,2.17345953,0.24001948
938,0.628882825,1.623862267,0.210323044
939,0.608561188,1.808144331,0.137765634
940,0.609419584,1.98056674,0.183691207
941,0.668420911,1.663344145,0.166663965
942,0.613670826,2.060029984,0.194163402
943,0.679000199,1.564348698,0.164681308
944,0.659087002,1.97187829,0.181319981
945,0.588699847,2.18617487,0.183862332
946,0.603726834,1.755823851,0.213576256
947,0.656453103,1.826535463,0.18045177
948,0.596898004,1.882324457,0.184595542
949,0.554261744,1.970902085,0.138148452
950,0.613128334,1.688991547,0.190209158
951,0.622531295,1.909122705,0.189364021
952,0.659679323,1.511394501,0.193144871
953,0.672245681,1.597745657,0.131954234
954,0.679884911,1.594762802,0.146406985
955,0.582629055,1.897296906,0.181426667
956,0.677524388,1.865323305,0.147436672
957,0.637167007,2.016173601,0.161626765
958,0.626392186,2.022753,0.184832778
959,0.608861625,2.110140324,0.166168477
960,0.604404941,1.88613224,0.221556693
961,0.628337145,1.604633093,0.239022151
962,0.617551446,1.67803359,0.212683955
963,0.640972584,1.769227386,0.185612599
964,0.600916326,1.557336569,0.148834421
965,0.653197527,1.647193432,0.122685882
966,0.653515071,1.579275608,0.169274999
967,0.53557387,1.909531474,0.142799055
968,0.620997548,1.77683866,0.135116071
969,0.569603324,1.656791091,0.165223524
970,0.576589078,1.697079182,0.105125863
971,0.657209575,1.763903141,0.147599488
972,0.592522711,1.557149768,0.153473522
973,0.628135741,1.594392538,0.129527385
974,0.606084228,1.736310244,0.135554553
975,0.611629963,1.903129816,0.117057639
976,0.622153759,1.788339019,0.150326081
977,0.638295561,1.793451309,0.144047211
978,0.649993122,1.714164257,0.148709857
979,0.654062867,1.536753178,0.175756648
980,0.585437655,1.93390286,0.189246976
981,0.603785709,1.328478336,0.165506049
982,0.617301494,1.778373122,0.155795081
983,0.646409392,1.705835223,0.178252922
984,0.60325861,1.606162071,0.191861887
985,0.586568981,1.725028038,0.152146825
986,0.62748912,1.512055516,0.173340648
987,0.622019529,1.627245903,0.161507473
988,0.560102522,1.581313848,0.158211011
989,0.563991994,1.733490229,0.136100069
990,0.597828716,1.580477357,0.136321888
991,0.601102412,1.659838557,0.184634198
992,0.643327177,1.688224435,0.172155383
993,0.546658069,1.985219002,0.119294344
994,0.628408492,1.431588173,0.183042506
995,0.629312485,1.463769913,0.157111558
996,0.587727338,1.628359079,0.125384735
997,0.622012883,1.749337435,0.161376219
998,0.618318439,1.446735859,0.172170405
999,0.58638525,1.772745013,0.171366595
1000,0.614511073,1.620432615,0.137039044
1001,0.599078119,1.400778055,0.179358012
1002,0.554734901,1.71410203,0.137429208
1003,0.614599764,1.749937057,0.171221695
1004,0.619205505,1.258168459,0.182771468
1005,0.594724476,1.711148024,0.179998069
1006,0.627625763,1.345843554,0.155128736
1007,0.557990476,1.576412678,0.126390738
1008,0.557817519,1.739926577,0.133925329
1009,0.651503086,1.643079758,0.157000668
1010,0.586674422,1.42009449,0.139015339
1011,0.584865719,1.33524704,0.233669851
1012,0.646486193,1.647429228,0.180629989
1013,0.551059961,1.427645564,0.122600336
1014,0.577747732,1.482736349,0.151243857
1015,0.6612041,1.474925518,0.141925438
1016,0.619169116,1.346006751,0.17443815
1017,0.629496008,1.344410419,0.140665267
1018,0.647951573,1.367326736,0.087628852
1019,0.614535272,1.552855253,0.12370732
1020,0.60503599,1.543758869,0.181518367
1021,0.630698174,1.675137043,0.174362104
1022,0.607824922,1.663972855,0.187134485
1023,0.663391054,1.380939245,0.185770153
1024,0.661662132,1.288040161,0.14474629
1025,0.637389064,1.501329064,0.140706237
1026,0.651869714,1.495543242,0.131785036
1027,0.627243996,1.175728321,0.156956479
1028,0.666597188,1.379431844,0.134422179
1029,0.613618076,1.550932169,0.102465384
1030,0.621350259,1.421760321,0.16092679
1031,0.668258399,1.445573449,0.156548752
1032,0.653352976,1.462693334,0.142176153
1033,0.631896317,1.564091086,0.170741113
1034,0.632462889,1.404591084,0.170011342
1035,0.6183483,1.358463287,0.203994388
1036,0.620475113,1.423795819,0.147893497
1037,0.627192229,1.41567874,0.177027096
1038,0.624505043,1.361782074,0.213681574
1039,0.563002765,1.573521256,0.203074269
1040,0.605245858,1.391639233,0.157446292
1041,0.634724379,1.555818796,0.219237177
1042,0.647176534,1.332870007,0.164861767
1043,0.678120464,1.119053364,0.200935569
1044,0.66166234,1.39726162,0.164762334
1045,0.647745728,1.427658081,0.17074396
1046,0.639044225,1.494895935,0.144367414
1047,0.63651666,1.220941305,0.129392344
1048,0.607916534,1.391251206,0.152064283
1049,0.675971419,1.694532871,0.192966344
1050,0.577705443,1.471587896,0.154756141
1051,0.66642037,1.467786551,0.173042006
1052,0.621514082,1.578071117,0.199389898
1053,0.587550104,1.426879883,0.201132713
1054,0.628509402,1.672861099,0.152749828
1055,0.598679081,1.376956582,0.14635509
1056,0.607048899,1.384798288,0.130641056
1057,0.673721075,1.386553407,0.141968763
1058,0.644461006,1.216845632,0.198466186
1059,0.615784854,1.283972621,0.162624499
1060,0.632102281,1.431515813,0.141907329
1061,0.603431314,1.21506083,0.1623443
1062,0.634851694,1.310155153,0.138233972
1063,0.618538022,1.48244679,0.148011075
1064,0.649893135,1.240615368,0.15078251
1065,0.656868339,1.30362916,0.119196668
1066,0.620019883,1.270854473,0.134099616
1067,0.663273782,1.31075716,0.140677814
1068,0.571390405,1.655552983,0.163652494
1069,0.672557086,1.304200172,0.127622193
1070,0.620654285,1.453912973,0.116996308
1071,0.669109344,1.329805851,0.153479673
1072,0.601199925,1.281286001,0.191410319
1073,0.60281527,1.360490799,0.169201261
1074,0.668389887,1.278829575,0.161389319
1075,0.647571385,1.385099649,0.112060825
1076,0.605464742,1.271010399,0.150028744
1077,0.570855975,1.319798231,0.158345173
1078,0.61081481,1.220184207,0.162329584
1079,0.668884754,1.220769525,0.134079505
1080,0.596037522,1.346312523,0.142885553
1081,0.642677128,1.312563419,0.183227251
1082,0.585076287,1.222740412,0.219541558
1083,0.658798516,1.129328847,0.143589311
1084,0.653322905,1.19704783,0.187373214
1085,0.626959264,1.245209932,0.140525932
1086,0.604314506,1.23800385,0.19603322
1087,0.661601812,1.140319467,0.137311006
1088,0.670204014,1.295151949,0.144569697
1089,0.645835608,1.104740381,0.166310878
1090,0.634033084,1.244928122,0.138797966
1091,0.611272722,1.292160034,0.152048425
1092,0.602761954,1.357987165,0.150284546
1093,0.651760727,1.248865128,0.118386859
1094,0.603093609,1.341967821,0.134475248
1095,0.629596978,1.152458906,0.14998679
1096,0.663877875,1.313492417,0.14146404
1097,0.657577544,1.270276904,0.15982287
1098,0.64252457,1.400520325,0.161728946
1099,0.657674402,1.227504373,0.150827387
1100,0.662191749,1.267307043,0.146756705
1101,0.660849512,1.255359411,0.201584992
1102,0.658585817,1.246119261,0.158962274
1103,0.641974509,1.214447498,0.22674852
1104,0.632194608,1.183544874,0.180742488
1105,0.588425264,1.257373095,0.267500342
1106,0.677326053,1.19338119,0.281492706
1107,0.655460417,1.088676929,0.282103178
1108,0.633196384,1.272614598,0.268062714
1109,0.677908838,1.145509481,0.269292375
1110,0.689428866,1.29780829,0.218589659
1111,0.628297836,1.196095228,0.283624276
1112,0.653843939,1.197541475,0.306321115
1113,0.699461758,1.177414179,0.264050284
1114,0.660864383,1.28737092,0.237788141
1115,0.653627694,1.050144672,0.219331854
1116,0.65777421,1.200822711,0.186297464
1117,0.675780088,1.249361634,0.243014523
1118,0.602672413,1.215606689,0.256343032
1119,0.650979608,1.215319514,0.229212176
1120,0.599957377,1.149847388,0.151622111
1121,0.615977809,1.235340476,0.157477556
1122,0.665349275,1.1033113,0.131184187
1123,0.598601103,1.195503592,0.164442155
1124,0.651194841,1.134055495,0.143329645
1125,0.618503213,1.009806991,0.123674432
1126,0.669098258,1.143973231,0.145475027
1127,0.59936592,1.14782393,0.153892039
1128,0.59297657,1.152073145,0.114594263
1129,0.614105225,1.080267787,0.099079133
1130,0.664580405,1.083313584,0.121756472
1131,0.673761666,1.049475789,0.125003585
1132,0.680516958,1.091683149,0.116556495
1133,0.624291062,1.089653969,0.129057233
1134,0.64518249,1.023024559,0.139570858
1135,0.633764416,1.134899139,0.183496519
1136,0.682686806,1.058859587,0.165555653
1137,0.654184252,1.133803725,0.172270261
1138,0.68244344,0.990840495,0.171497083
1139,0.660872757,1.165889382,0.161460258
1140,0.671628416,1.203184366,0.170368514
1141,0.628729552,1.085333347,0.167724889
1142,0.648083001,1.082939625,0.180176689
1143,0.611010268,1.122588158,0.12995608
1144,0.649830282,1.068225861,0.135171404
1145,0.657364458,1.095757842,0.154803028
1146,0.662190735,0.994963109,0.15492179
1147,0.631984591,1.049713016,0.137790539
1148,0.652397037,1.018790245,0.192964616
1149,0.635650903,1.124561071,0.144243397
1150,0.633193254,1.063515902,0.144638706
1151,0.623095632,1.173363686,0.197432586
1152,0.654469311,1.047160625,0.150315835
1153,0.68759805,0.954434097,0.145565663
1154,0.636543453,0.994065881,0.116931867
1155,0.66760388,0.982019007,0.122367771
1156,0.662871242,1.057859659,0.112225004
1157,0.609152138,1.158101797,0.116066962
1158,0.685048729,0.935651779,0.110679981
1159,0.692271173,1.026645184,0.167063555
1160,0.667514682,0.97663945,0.164378878
1161,0.679084301,0.989548981,0.161821375
1162,0.648878634,1.08450377,0.216722078
1163,0.687061131,0.999615073,0.131983796
1164,0.659770727,1.047557831,0.179440509
1165,0.661174327,0.987727582,0.129321691
1166,0.643533438,1.026384115,0.270621876
1167,0.64922452,1.015584707,0.23675662
1168,0.650699526,1.039266825,0.188894869
1169,0.648589611,0.994693756,0.17698756
1170,0.639642894,1.002851009,0.240525506
1171,0.681752622,0.947855175,0.203794043
1172,0.650381565,1.011445165,0.195462662
1173,0.669288546,0.899304986,0.18825959
1174,0.600168601,1.08849144,0.198995176
1175,0.671931535,1.023302794,0.199452579
1176,0.65640673,1.064291,0.179844829
1177,0.655036449,1.037302732,0.147771302
1178,0.649676085,0.929855645,0.220578217
1179,0.675910592,0.931852996,0.11746156
1180,0.688632041,0.894753814,0.193023711
1181,0.666890234,1.009310246,0.203046461
1182,0.66834116,0.920244873,0.169078426
1183,0.653745651,1.024137735,0.161914622
1184,0.606241167,1.202967644,0.147782378
1185,0.589892268,1.108965635,0.159190423
1186,0.659384578,1.073941112,0.135552768
1187,0.688887149,0.904164672,0.135368881
1188,0.658753723,0.968269229,0.136329845
1189,0.634901345,0.957756162,0.152089586
1190,0.653473884,0.933108747,0.180291667
1191,0.644109428,0.899052262,0.136840982
1192,0.64756614,0.924216747,0.181692585
1193,0.679701507,0.908249676,0.125848847
1194,0.646504253,0.930666864,0.177973088
1195,0.629712701,0.9862746,0.167682529
1196,0.678317755,0.892601609,0.183461629
1197,0.626608133,1.018286347,0.170592321
1198,0.634825259,0.967818975,0.196724589
1199,0.626611888,0.974833608,0.209078548
1200,0.641098171,0.997230649,0.130181944
1201,0.585840255,1.104438663,0.221778979
1202,0.620782048,0.949297667,0.17000687
1203,0.643836379,0.908165336,0.153962406
1204,0.667958349,0.930021226,0.174085384
1205,0.619445965,1.035419703,0.163648979
1206,0.620307505,0.95727843,0.137928986
1207,0.673217326,0.916038215,0.186206594
1208,0.654138982,0.87010181,0.12172724
1209,0.653832644,0.904804289,0.234471422
1210,0.644231141,0.940078318,0.186438571
1211,0.652749717,0.907636583,0.143102794
1212,0.664012522,0.859897971,0.13699467
1213,0.668980271,0.882980227,0.136333215
1214,0.66478163,0.898730159,0.144314534
1215,0.575549811,1.13770175,0.200485862
1216,0.641934961,0.99196291,0.233284833
1217,0.674782902,0.85289526,0.209184457
1218,0.652744651,0.907780468,0.188265415
1219,0.670120358,0.853099048,0.218379654
1220,0.643065691,0.95517087,0.206714864
1221,0.643319964,0.904819012,0.217947186
1222,0.678060263,0.917435646,0.150240042
1223,0.67934975,0.905471981,0.147348949
1224,0.6254417,0.931782603,0.144106062
1225,0.614610732,0.976856768,0.185062006
1226,0.661758065,0.918840408,0.167684851
1227,0.660679281,0.906929135,0.121364748
1228,0.649482667,0.941473484,0.152621597
1229,0.65342623,0.939054012,0.145879877
1230,0.671979904,0.892337918,0.164768368
1231,0.665755063,0.877714872,0.237103935
1232,0.667293727,0.905180335,0.259144339
1233,0.625180185,0.970261574,0.158073406
1234,0.6555731,0.913720012,0.14285728
1235,0.665999651,0.927942872,0.24297157
1236,0.652915001,0.885051012,0.214614176
1237,0.623851061,0.89626193,0.234919661
1238,0.656356633,0.957321048,0.154933568
1239,0.655321121,0.916037321,0.155438459
1240,0.676506639,0.867931962,0.144916574
1241,0.612872064,0.996199608,0.201683938
1242,0.604836106,1.052139997,0.20002858
1243,0.656343818,0.837983072,0.144788302
1244,0.681062579,0.786616027,0.160198263
1245,0.653954089,0.912491143,0.176048203
1246,0.611116946,0.970151663,0.141335603
1247,0.650783211,0.873425245,0.164863598
1248,0.660306782,0.843988955,0.13988041
1249,0.659269154,0.928896427,0.184440966
1250,0.648177922,0.894777894,0.206781594
1251,0.655216992,0.891738296,0.185757506
1252,0.645599544,0.885245085,0.211126766
1253,0.642918289,0.873285711,0.207030749
1254,0.624133825,0.921882093,0.231429819
1255,0.596807942,0.938416064,0.225805378
1256,0.691875011,0.818828464,0.179551221
1257,0.667721719,0.816668451,0.150458791
1258,0.67585057,0.843480468,0.153318767
1259,0.628246665,0.956577659,0.125941377
1260,0.628472805,0.937097192,0.257821174
1261,0.650137544,0.888172507,0.220741238
1262,0.626621962,0.964940727,0.17722475
1263,0.659964204,0.842473984,0.211585379
1264,0.619708568,0.889749765,0.15541852
1265,0.652247488,0.921765625,0.198187681
1266,0.623175085,0.941883445,0.149900024
1267,0.683623403,0.796352446,0.275192342
1268,0.68675068,0.808200479,0.235731171
1269,0.679610908,0.825636983,0.196198439
1270,0.659355193,0.854583204,0.222848654
1271,0.612830877,0.999546707,0.204184795
1272,0.621813208,0.928538322,0.204488882
1273,0.660022944,0.868376136,0.159729875
1274,0.634306997,0.908760905,0.277402562
1275,0.646857053,0.889737427,0.209768848
1276,0.651017725,0.878592134,0.1719396
1277,0.636387557,0.956301391,0.204961651
1278,0.60603857,1.034256935,0.230740686
1279,0.663332552,0.838906407,0.133684998
1280,0.629255861,0.973052502,0.138467734
1281,0.649902731,0.914503336,0.184735634
1282,0.64616698,0.907081366,0.150222409
1283,0.672264755,0.874238372,0.165207316
1284,0.674546093,0.823129952,0.278549217
1285,0.657140434,0.894720554,0.251982542
1286,0.609853849,0.975580513,0.229951932
1287,0.660138905,0.877146482,0.176637329
1288,0.657093018,0.869315445,0.160941487
1289,0.637558997,0.884253442,0.16619464
1290,0.642296195,0.959713221,0.177734978
1291,0.689395845,0.798934042,0.173143841
1292,0.63871929,0.933511376,0.160568063
1293,0.637216061,0.947824597,0.173549606
1294,0.662714303,0.893649578,0.175538041
1295,0.70209527,0.849865913,0.176003508
1296,0.61751312,0.966543794,0.180405702
1297,0.65167731,0.858861089,0.254948709
1298,0.680421621,0.830698252,0.17736796
1299,0.670100719,0.866246462,0.307670797
1300,0.718754828,0.82162714,0.14231577
1301,0.685944855,0.833251834,0.182528227
1302,0.66527757,0.958616614,0.237746666
1303,0.617742702,1.027180076,0.302000668
1304,0.65747574,0.93492949,0.249390143
1305,0.666146487,0.888382494,0.222877899
1306,0.661776811,0.975627184,0.225906012
1307,0.64359507,0.949451208,0.213323754
1308,0.649740964,0.92650032,0.258460621
1309,0.644651771,0.938214123,0.261530482
1310,0.653639466,0.910810709,0.271094243
1311,0.639407963,0.967520297,0.38119906
1312,0.644826531,0.990497768,0.199459421
1313,0.649834245,0.97324568,0.163030595
1314,0.650629044,1.019220829,0.220271515
1315,0.675543785,0.873799324,0.245548733
1316,0.681366652,0.864406705,0.366650877
1317,0.674218386,0.887041807,0.381161744
1318,0.650045633,0.923541903,0.30597458
1319,0.618171304,1.002477884,0.282484929
1320,0.674671203,0.881243229,0.311720951
1321,0.647988141,0.884448528,0.200124925
1322,0.653912097,0.910378575,0.384553785
1323,0.692467272,0.825705647,0.202173263
1324,0.673180372,0.918608189,0.225593149
1325,0.669941992,0.890053034,0.2378401
1326,0.645086229,0.98221755,0.235004487
1327,0.650180936,0.927353382,0.280632742
1328,0.676110208,0.825227141,0.394806798
1329,0.682916641,0.882308006,0.361523809
1330,0.652609825,1.00908494,0.201048713
1331,0.665977508,0.967469931,0.189799758
1332,0.647170335,0.967076302,0.262062692
1333,0.653714329,0.913251758,0.293176349
1334,0.636952251,0.946305335,0.156309136
1335,0.660767704,0.896341801,0.238711044
1336,0.645032704,0.937724411,0.220296024
1337,0.5968851,1.088282108,0.241901145
1338,0.664008111,0.855220258,0.211045005
1339,0.677198112,0.833490789,0.148698563
1340,0.673442423,0.860397935,0.187596905
1341,0.669527709,0.885926843,0.150927843
1342,0.660460353,0.907089651,0.184091905
1343,0.654910594,0.892647028,0.126281711
1344,0.642319202,0.919307113,0.14489177
1345,0.636545926,0.996242821,0.104969824
1346,0.632965446,1.004091024,0.149323598
1347,0.690860361,0.816335618,0.127203784
1348,0.674845427,0.879220724,0.11830752
1349,0.660700262,0.876234651,0.091634879
1350,0.640464157,0.931452334,0.160259393
1351,0.651699632,0.890364349,0.137355441
1352,0.61584568,0.967512965,0.146387751
1353,0.69028917,0.831327438,0.108352136
1354,0.651499867,0.888058007,0.134345737
1355,0.617215991,1.041922092,0.165979273
1356,0.651497841,0.914087594,0.148315632
1357,0.683664978,0.849500716,0.127450544
1358,0.623933837,0.997277617,0.117041441
1359,0.682154924,0.824747562,0.132741962
1360,0.65930444,0.894180775,0.101328261
1361,0.623558432,0.997508347,0.188122632
1362,0.652497292,0.900141358,0.144436972
1363,0.687318206,0.830168962,0.182840208
1364,0.678885639,0.839928985,0.126164835
1365,0.65905261,0.848055243,0.179913629
1366,0.643666238,0.904656172,0.193787894
1367,0.630768925,0.968599558,0.159188114
1368,0.662558824,0.8694489,0.153820921
1369,0.631918311,0.949332297,0.166177008
1370,0.645285487,0.908808768,0.178272503
1371,0.626915008,0.996729553,0.123650979
1372,0.683784425,0.80974555,0.1850509
1373,0.655081809,0.928040743,0.168643629
1374,0.671371877,0.833164334,0.211825809
1375,0.696632683,0.802066565,0.273112115
